LSOA21CD,Childcare accessibility,Childcare accessibility (driving only),Childcare accessibility (public transport only),Childcare accessibility - good or outstanding places (overall)
E01000144,0.290116290567203,0.27543531017148,0.301322065252441,0.182356230896524
E01000145,0.251751102769114,0.26661312396434,0.204102754350053,0.168432755365478
E01000146,0.300340557488772,0.251804981703263,0.324246197815298,0.19402034448828
E01000147,0.197286841830573,0.207078530260838,0.14472706230513,0.164693081067241
E01000150,0.16528284641242,0.174918572712373,0.134837921264299,0.136013467632613
E01000151,0.195571034339219,0.220159635025126,0.168935271836444,0.153602053592955
E01000152,0.214470066096994,0.229302753083804,0.162867144770025,0.157863782677689
E01000153,0.194407446575788,0.220673821800972,0.153126398106501,0.14623076233551
E01000154,0.208860253098572,0.236425060192197,0.170650020142493,0.169172055407821
E01000156,0.344385068974324,0.366713262706183,0.297134278387979,0.227545947354455
E01000157,0.30153043905918,0.339376985935398,0.22350002238212,0.200083966030981
E01000158,0.285104542351323,0.300447350267675,0.247426673040239,0.196083400801865
E01000159,0.294167048624825,0.306246028305335,0.256119239674479,0.208448609529126
E01000160,0.268888419325607,0.254412534629226,0.336434676260788,0.180600151115168
E01000161,0.285622424267185,0.270938339424284,0.317201249722556,0.194332356226165
E01000162,0.279369550166388,0.257412042294762,0.326890751559244,0.193680506421477
E01000163,0.237762766763305,0.278753903461544,0.189422366201399,0.152316362887052
E01000164,0.307230818021386,0.330341410905485,0.260358800365625,0.200158194790877
E01000165,0.240861725982215,0.248078506401168,0.223596998589686,0.156851247571751
E01000166,0.137324309272275,0.150410061216568,0.0741259087402757,0.102120051990932
E01000167,0.157837360232859,0.164687728808247,0.127339566559381,0.114030325284268
E01000168,0.162086436449652,0.169609241138212,0.100770728203459,0.117030777335086
E01000169,0.177953921993997,0.180695333812037,0.171948189318368,0.12452693995113
E01000170,0.237640921355634,0.219126989542631,0.288832261533874,0.163830610726336
E01000171,0.269314940029456,0.211547844909071,0.374842628638294,0.185805096559621
E01000172,0.222199063850868,0.231709341622035,0.158722332776393,0.156469555278718
E01000173,0.228389191564732,0.228291237042532,0.199047118935691,0.158195157308535
E01000174,0.256649560284246,0.244021999596893,0.257084701778692,0.175770503297786
E01000175,0.278248346087478,0.281517550146527,0.254233732732696,0.193032983851594
E01000176,0.345663952473193,0.381797095538314,0.281244872945673,0.198868532013424
E01000177,0.374273402191754,0.402296773486971,0.306207424777742,0.217461429101372
E01000178,0.338889379906515,0.355604462332654,0.290542683431405,0.199728294743146
E01000179,0.347903939663876,0.387810700588744,0.258197644242386,0.197746465672078
E01000180,0.385152522769783,0.390897020377502,0.371579261839908,0.223539864095999
E01000181,0.370569194336616,0.352480723091837,0.417061114220156,0.219968530044962
E01000182,0.395297865655881,0.371616257774641,0.432237230845329,0.237428749562294
E01000183,0.34156426595599,0.361854681407206,0.285522344320623,0.191647669433348
E01000184,0.289195503795735,0.334141266843256,0.218363897349749,0.16813130280267
E01000185,0.330465534188772,0.387202059911407,0.2757398154994,0.192251898914509
E01000186,0.346409371204235,0.359748784916704,0.150620577342251,0.213754706595266
E01000187,0.26115804204924,0.294774239303252,0.112852165634914,0.167269176105298
E01000188,0.309166393056638,0.321243726608434,0.116398901569453,0.186016358458413
E01000189,0.349506841947366,0.415450152818125,0.165127816674957,0.216303937243615
E01000190,0.334517394272518,0.364970195135177,0.146463387675535,0.214719012922156
E01000191,0.371796576074059,0.403467283533353,0.174838393318108,0.22314219966853
E01000192,0.265548618896306,0.302981980766505,0.208096379396582,0.186796789505241
E01000193,0.269989296117017,0.276194390458332,0.200361574315363,0.200655120564737
E01000194,0.239199923527715,0.243380423073718,0.219438403673412,0.193382410039484
E01000195,0.143468707471494,0.190819578062869,0.0516853256055413,0.101824151002803
E01000196,0.417595906605772,0.418038797960577,0.409182218209796,0.252216356322492
E01000197,0.34640095339868,0.389697368019781,0.265431436793939,0.204291680466205
E01000198,0.331371291501127,0.3595004132207,0.184760858683392,0.206443951589684
E01000199,0.328785824230243,0.346878995980227,0.221179332188597,0.19368999332433
E01000200,0.367764023414693,0.38651753487211,0.301954611412626,0.222351243057088
E01000201,0.373171853953401,0.382664126313583,0.285005261588327,0.224801418000051
E01000202,0.371935298829893,0.390876466541202,0.303983726105133,0.220951738697709
E01000203,0.387148644823355,0.397505456479971,0.35367777124836,0.227544943635629
E01000204,0.372327669724101,0.394337286711496,0.303583163191024,0.215462956492622
E01000205,0.305082747698046,0.30740699609213,0.296612928554239,0.171856217730527
E01000206,0.22482529607995,0.229278049839148,0.18004982635729,0.122124426057666
E01000207,0.320046821633511,0.33605438587672,0.223841197215209,0.178856315337929
E01000208,0.329444292064877,0.328481951436777,0.345448160167066,0.189083294634573
E01000209,0.299600381280958,0.318921380920295,0.229318368134611,0.17341412521698
E01000210,0.335892881537435,0.344295059712193,0.291070891989328,0.185087462510107
E01000211,0.355539776565048,0.340944797248765,0.371788210141444,0.215087477791386
E01000212,0.304741696787354,0.300698715316886,0.276456050424867,0.180072198650072
E01000213,0.278865967317151,0.289659325236551,0.13510919909435,0.152347563267635
E01000214,0.233118506946026,0.230967857733075,0.237516616255462,0.137336020736886
E01000215,0.283286232480655,0.308790412027137,0.22731061010145,0.191261748005416
E01000216,0.272823257608675,0.284110093726135,0.245857880038023,0.169902093101422
E01000217,0.300664455952885,0.320270316768867,0.233749612700636,0.184068095597635
E01000218,0.27110292084509,0.286874743678436,0.236525889077408,0.182702149199701
E01000219,0.260550381712293,0.294691855845703,0.173360229875649,0.1807655033368
E01000220,0.265571099139371,0.309663899271145,0.194446694672289,0.182255115879693
E01000221,0.220032110634931,0.267217415512673,0.174069686012561,0.169853140727495
E01000222,0.219805546920939,0.252260673162488,0.161226189389684,0.163175096052416
E01000223,0.185433072245475,0.21617747405414,0.134501141814506,0.143531082159346
E01000224,0.241815237888095,0.279150409781696,0.150991708142981,0.178419190094151
E01000225,0.294784586469376,0.324999256278766,0.17910233644295,0.180960467361673
E01000226,0.239741940484984,0.282503014149409,0.145284963825751,0.181273890491898
E01000227,0.253677079244197,0.267650158371156,0.15253869780157,0.185878790925486
E01000228,0.248790571723314,0.255795039657971,0.174953829404227,0.159281489873808
E01000229,0.214315166437701,0.237883220659999,0.131094014315462,0.143335733956731
E01000230,0.266663061322753,0.287723041954649,0.125759813376213,0.176410349226537
E01000231,0.249214529001276,0.259114162903372,0.187651570191766,0.169001473873516
E01000232,0.302257535440447,0.317701709462675,0.22414859553526,0.208137464392425
E01000233,0.251746782835013,0.259571217750931,0.185970739441188,0.178147696532057
E01000234,0.256742752893485,0.26391241045002,0.218835563446276,0.177797326467708
E01000235,0.265294504894167,0.28060445156774,0.223389841132069,0.194200182693424
E01000236,0.300781472115403,0.331676791234461,0.221069372127229,0.194949398000216
E01000237,0.291252863797766,0.312831221053442,0.254787909485827,0.205758509552759
E01000238,0.336918564708511,0.362129616484649,0.26522112725763,0.212690992908517
E01000239,0.221949054611363,0.270031497947738,0.148006478450358,0.164968949198742
E01000240,0.272674892488274,0.314352620360017,0.13593909341012,0.190887648285417
E01000241,0.250209471552271,0.284725018228127,0.12346373629458,0.173754148022451
E01000242,0.312143338438795,0.338581070768884,0.198528108317261,0.199495066701928
E01000243,0.306557536532128,0.322540112938922,0.284998739452251,0.209130564200502
E01000244,0.303957726608945,0.324401554204528,0.27372120385489,0.221418909245538
E01000245,0.262236667143707,0.302584881163238,0.230199075463069,0.17969497952258
E01000246,0.288755215552967,0.29267364103441,0.267668274710059,0.196003627701272
E01000247,0.286899603999854,0.300315462878409,0.230015473944682,0.197902814755508
E01000248,0.385988075995656,0.396539915062936,0.355157244346473,0.233351904077594
E01000249,0.300980184395331,0.311128138001349,0.256934577793185,0.176078777594583
E01000250,0.345053449868347,0.342886815503267,0.340348150478234,0.220517568769568
E01000251,0.314492950854868,0.307225732145644,0.321472731058006,0.213807205616086
E01000252,0.311750388866574,0.308382757807457,0.315139175996607,0.210746578290916
E01000253,0.301904288218408,0.306259730100375,0.255329397087474,0.174616714275558
E01000254,0.404504946642612,0.433356366123156,0.235717654544415,0.247534190298403
E01000255,0.213387513526034,0.236809974369689,0.127014325000463,0.121574414022192
E01000256,0.256856517113718,0.280017093713194,0.154742045999306,0.163896990442483
E01000257,0.27656040730393,0.298218643730881,0.235954076494528,0.156971101438252
E01000258,0.283646131933669,0.300256071693924,0.206797809427263,0.183811026899859
E01000259,0.241026500307907,0.26712975457159,0.127888863702264,0.138614145534712
E01000260,0.240691610171362,0.267526113316638,0.138405925511574,0.157323384461575
E01000261,0.238536404756341,0.251951088206434,0.152165078709722,0.140347882391034
E01000263,0.250928377639239,0.257290676156293,0.12609503104092,0.15844486282804
E01000264,0.328517975777507,0.33939896514774,0.282415039129731,0.224195996343592
E01000265,0.298589822154942,0.325436769447095,0.239332381094815,0.213689385483244
E01000266,0.305778127295189,0.313447754106833,0.222131516489303,0.220244888213687
E01000267,0.258327998595308,0.267543250027841,0.196784667846989,0.180967374872437
E01000268,0.343431918991128,0.305302743896301,0.388910673280067,0.229894050491383
E01000269,0.304634991587845,0.283107247024085,0.400258406732297,0.202435914739201
E01000270,0.312598156989196,0.313786404044122,0.306959910581467,0.212569968175192
E01000271,0.296071733072971,0.268495009183845,0.406912617628573,0.208397505660298
E01000272,0.283759145319218,0.285991588309902,0.25538861813545,0.203367459658737
E01000273,0.334095507019871,0.296993310352112,0.417439654504818,0.237388679862126
E01000274,0.315352545758158,0.328481423435328,0.287648789952588,0.225637701393684
E01000275,0.291837639952522,0.316812496881721,0.190412512432333,0.200986491676788
E01000276,0.225857348041173,0.22971497023445,0.182576283256881,0.148943809001387
E01000277,0.272293464224748,0.331286074869482,0.19353974436745,0.188603063939058
E01000278,0.287399903813569,0.291476070794337,0.22084192059696,0.178889142902634
E01000279,0.172550407617418,0.174083223291595,0.137916137063118,0.114363049133023
E01000280,0.198437068076584,0.196099400122317,0.223968251218217,0.14349258438186
E01000281,0.320982212262041,0.289282482208123,0.41929012914147,0.228960529450934
E01000282,0.283533876555723,0.261279545214956,0.360272580719017,0.202757278492756
E01000283,0.207970754509251,0.207579835736904,0.209689456499331,0.14890592080038
E01000284,0.308938554810672,0.291087851250142,0.341738118640015,0.217069723888114
E01000285,0.265026680509372,0.279292638288111,0.218701399434076,0.15458409091245
E01000286,0.268666769540716,0.280097006744493,0.237041319246578,0.151449781835713
E01000287,0.273998377828948,0.284670615638267,0.24143693112099,0.158256534279265
E01000288,0.259136737171676,0.251802575735949,0.279559913535303,0.166371774226945
E01000289,0.278115003013811,0.280941576018858,0.26976729976207,0.173150601744828
E01000290,0.286756469609838,0.295227506627321,0.233920669453784,0.163664653422492
E01000291,0.281540954824468,0.28991594843512,0.256763310236464,0.170474519737372
E01000292,0.312921306189593,0.313883174960175,0.307599804080834,0.188918828899946
E01000293,0.33818519084803,0.320504566265029,0.367432649315011,0.209981531317282
E01000294,0.310690899337846,0.307776565503783,0.308824606948054,0.184322181797499
E01000295,0.380199917559396,0.407822438662286,0.317766908234898,0.228197270192527
E01000296,0.385625736757032,0.410596589810909,0.343704080303257,0.231449297871769
E01000297,0.381564603805207,0.431736284036619,0.263988929480974,0.22707107773589
E01000298,0.400226827134464,0.414865095062494,0.357629403223773,0.245644588243612
E01000299,0.398150532818526,0.324247258729389,0.485511874238125,0.25450198937545
E01000300,0.317029706834876,0.332653727316054,0.279610016750123,0.209263227591726
E01000301,0.352316518918542,0.369009629970235,0.287489351239733,0.224580251195874
E01000302,0.391876989908107,0.390621657243573,0.384379593202561,0.247096820186891
E01000303,0.341066897949012,0.359963845939674,0.270654328706491,0.214916019167197
E01000304,0.339475716006234,0.374983220734768,0.261191311725195,0.20093250601397
E01000305,0.20191810525934,0.222780407878247,0.152981263561294,0.161862622003324
E01000306,0.191033778060465,0.216984089007465,0.155703336942368,0.154654298285216
E01000307,0.162675646604568,0.20534608463017,0.0860935712894318,0.128535459414018
E01000308,0.181795390543548,0.184844662554407,0.176580381215593,0.148216822339463
E01000309,0.270181076376922,0.287579851577171,0.217108896145588,0.203812530802523
E01000310,0.275148161444798,0.303105052594502,0.220332008196975,0.203232930729243
E01000311,0.241833680932797,0.255536559870421,0.190563401846533,0.164197603241809
E01000312,0.176042545481152,0.173699739319574,0.177557534934638,0.140359824822715
E01000313,0.260696902989142,0.249021459482985,0.268364808876529,0.206621621861521
E01000314,0.264049911226208,0.287005429944402,0.224820796883018,0.202016376213154
E01000315,0.281874066193909,0.282949838284164,0.278807520270519,0.187225078960218
E01000316,0.354133096810631,0.372756547041733,0.308290259487913,0.215133697410225
E01000317,0.377103096461278,0.388876164135512,0.354639272670442,0.236715707607481
E01000318,0.307773287963744,0.316115349688185,0.270117404902713,0.199516190724334
E01000319,0.371937768468134,0.407530223727891,0.244446558004294,0.222967279006285
E01000320,0.311357737219315,0.292197156054618,0.322820880882633,0.216410324017923
E01000321,0.32183974060259,0.29532234367849,0.364821242734397,0.22038495420507
E01000322,0.289240554899831,0.315152465851726,0.231906150103767,0.199081303171292
E01000323,0.360369484423226,0.314375532417607,0.403023948361518,0.23501210788462
E01000324,0.249564029704264,0.258504606321727,0.237243577324049,0.173091772224092
E01000325,0.281411645580864,0.290718168812695,0.205951179663883,0.184789587411009
E01000326,0.251513850863893,0.272275666329628,0.162909292490403,0.167209275015843
E01000327,0.316158656996609,0.325027748576731,0.257088816365831,0.212100628759953
E01000328,0.282463133323247,0.296589464405339,0.18468510401206,0.186601535708388
E01000329,0.284002756771736,0.293906911825394,0.252526725399963,0.190441940485877
E01000330,0.323352177616135,0.307363780505325,0.356121875241285,0.220121034833145
E01000331,0.27636280629098,0.29702525106533,0.203332416438115,0.189908737133843
E01000332,0.277416244871468,0.291454612198907,0.213145341045444,0.198639682698312
E01000333,0.280053571168169,0.293999889406774,0.243603801513601,0.198126090963037
E01000334,0.311932995263365,0.32568640122508,0.242073884809289,0.217281052937792
E01000335,0.221473155411792,0.224317523350546,0.209146516564553,0.159413679456685
E01000336,0.211146812184158,0.193282759552026,0.22706558654392,0.153501952205377
E01000337,0.192732415187096,0.206112259252499,0.17183512308343,0.13983176643097
E01000338,0.225608651491226,0.226504092345947,0.214976769677496,0.163119311154998
E01000339,0.32282531247684,0.348910776053534,0.160516072322943,0.225740034934623
E01000340,0.253341462336971,0.274404287999424,0.140768114568561,0.180286029073559
E01000341,0.285534336047691,0.305489197124351,0.168160471159452,0.204811681531637
E01000342,0.26414175882266,0.280786070814956,0.139867027397445,0.190905055102537
E01000343,0.33578718801265,0.35347289619898,0.226118946811864,0.243286263147718
E01000344,0.315903914126842,0.338603700074638,0.214271103963718,0.224162889139963
E01000345,0.311573933301528,0.324685552511458,0.188872830955573,0.223937364851899
E01000346,0.379503835314241,0.404416797394888,0.193073119069319,0.279468090094588
E01000347,0.36396398382282,0.390831370070207,0.25661477356256,0.266893348523012
E01000348,0.372888233605818,0.384551818086708,0.130242985054796,0.275384341861273
E01000349,0.388741895849489,0.413861002395201,0.177402816280799,0.28956447647492
E01000350,0.356890612352365,0.375576911144398,0.175961451694148,0.26224845840492
E01000351,0.342745023694365,0.368149352150799,0.154012430867295,0.252355316373695
E01000352,0.392703769795107,0.429782865204643,0.240263401439807,0.287083635818765
E01000353,0.352932807803524,0.372774231721615,0.210277542203779,0.242332309037584
E01000354,0.334408389829721,0.368110728320178,0.225643872269162,0.231170413443875
E01000355,0.308793418862412,0.327393146858765,0.181934324951143,0.210100625620527
E01000356,0.36325528957124,0.389403360227204,0.243518563331787,0.254446543652541
E01000357,0.330555898077173,0.348463640454416,0.153933432806998,0.233619616384161
E01000358,0.355301217875604,0.392739317777758,0.197905870305528,0.246717739825693
E01000359,0.360032184855483,0.381935652475424,0.230865340233133,0.249084569074707
E01000360,0.354457896995202,0.368977725992335,0.315255841084383,0.251321035880673
E01000361,0.348792872024193,0.369465097902988,0.209135611002642,0.256609781286886
E01000362,0.343154449576129,0.343002556384572,0.310316516391172,0.244376138921297
E01000363,0.390360492207597,0.41452844166136,0.193010073692839,0.287315155968752
E01000364,0.306509789735229,0.329425459203772,0.136360037732103,0.224647891957596
E01000365,0.343271164667174,0.349891984721579,0.303299995425125,0.235742985284168
E01000366,0.371170464558579,0.38185913363594,0.320220320266578,0.262222917096981
E01000367,0.212931396134963,0.231602940048049,0.149544388163504,0.150490548398467
E01000368,0.238757872791266,0.271450645956374,0.138565374795012,0.163140396137408
E01000369,0.300492154330663,0.324135122028364,0.156992916182901,0.205086537958239
E01000370,0.308397622659948,0.324365765286957,0.223920591677816,0.208807061260205
E01000371,0.256711465926404,0.283777734924189,0.117225806864255,0.17035082318416
E01000372,0.243565958959414,0.278996331271234,0.141003675978667,0.170884849418743
E01000373,0.172380374548553,0.181776739043144,0.140329753164411,0.128252787719539
E01000374,0.217368623020462,0.258539455565373,0.078986084703613,0.150638213957071
E01000375,0.263674953037791,0.281606656939493,0.160415676142404,0.19290958693139
E01000376,0.25360719776306,0.284304908725335,0.0994459724672682,0.172976209277353
E01000377,0.262920166060811,0.293122474843315,0.112224097598132,0.173281989175282
E01000379,0.214554945602049,0.22997177677454,0.147155515875794,0.157515184662127
E01000380,0.220882794657651,0.261600386682116,0.112776814332369,0.145864042844659
E01000381,0.169741858645939,0.190463005891458,0.0940419062998133,0.116138775811834
E01000382,0.270441877727381,0.285371462605246,0.126720909043453,0.190202416582003
E01000383,0.200990216877334,0.220879135607763,0.0874269592161257,0.147289639278343
E01000384,0.303317039103964,0.315649047014275,0.28646306921759,0.210945506173325
E01000385,0.212680886377856,0.242573346749588,0.130666052367174,0.152536496218278
E01000386,0.322925976137437,0.324267767952764,0.309949304824512,0.226974391575234
E01000387,0.243755766164139,0.256533234978378,0.164527350978471,0.17063836422533
E01000388,0.295954485478891,0.315590648008798,0.190864655291692,0.22116904128192
E01000389,0.382463013234652,0.397823286382945,0.298326082028831,0.276031953220706
E01000390,0.370886516457965,0.402081424777853,0.182350202695955,0.277055295261936
E01000391,0.286434148202186,0.312169656988277,0.148504552370615,0.213353863554501
E01000392,0.302492421342251,0.291753101980143,0.316235939222803,0.220011406608861
E01000393,0.317821940973206,0.324675521268009,0.280180384914526,0.229983491536905
E01000394,0.383854428644265,0.410606743936959,0.290230833031604,0.273850225614447
E01000395,0.212453088165695,0.209102075875924,0.228656128597145,0.144553512774324
E01000396,0.244867827631826,0.253984930051334,0.195693822223444,0.168435502172134
E01000398,0.262775207391496,0.283020812927621,0.176901944329283,0.180835963943155
E01000399,0.245716047493482,0.242018093744925,0.217017847685226,0.171975988768494
E01000400,0.292827338991071,0.305136895962144,0.239581767011775,0.206758237747771
E01000401,0.308738521706,0.341535942097651,0.226178305571423,0.220675128267451
E01000402,0.258650437151356,0.297152626296291,0.172520728628685,0.185872654745306
E01000403,0.220884827342207,0.210668050936007,0.223114809104223,0.164997162331372
E01000404,0.166509393863479,0.141328904196161,0.201613765852565,0.131021394530163
E01000405,0.162703404531691,0.163669696691123,0.15681874517648,0.123292133687579
E01000406,0.21726334459336,0.241936255868636,0.14216260672754,0.157319384045839
E01000407,0.225194641410035,0.249984032472354,0.14106745775336,0.160587201400039
E01000408,0.205838684291237,0.217449506791918,0.173362718593522,0.153784836514507
E01000409,0.288768940002664,0.302633866453536,0.213571989511318,0.217001312416067
E01000410,0.251112530645097,0.267955645940518,0.151157838640113,0.184400689649799
E01000411,0.298487812821492,0.31709788687692,0.158666079416298,0.221616683209437
E01000412,0.241535565983752,0.254688141059856,0.171563391984751,0.173605821092961
E01000413,0.303866327706905,0.324483266599007,0.181852384032152,0.219256460689365
E01000414,0.298522045374235,0.288588778831518,0.312096618964631,0.218152618995328
E01000415,0.273252327091997,0.28217975561506,0.191958831659147,0.201983244989668
E01000416,0.235358691838017,0.204079507981604,0.299637788779805,0.151019001820247
E01000417,0.336377350188725,0.31466799047158,0.37625476732769,0.229867316254582
E01000418,0.206465061261712,0.1693488243223,0.293411110629946,0.142278115393004
E01000419,0.304446677462889,0.32084920757751,0.215673482027703,0.21040303973066
E01000420,0.342438538449424,0.360018747632559,0.245363802922687,0.237768527978653
E01000421,0.332594415545938,0.35409193586631,0.169079626432537,0.231042039250603
E01000422,0.24994373790546,0.208998924602539,0.30245543696482,0.158016320226979
E01000423,0.362615186500441,0.383680425338075,0.220022835969582,0.242928577208571
E01000424,0.296078340942894,0.308158968007794,0.22920213980371,0.20663954339444
E01000425,0.313886444200542,0.327444312288864,0.136772400875612,0.213048034250529
E01000426,0.296285617255462,0.315623919083742,0.194333597384337,0.200549193791213
E01000427,0.284817190710843,0.312094901937594,0.17335178439512,0.195845440361511
E01000428,0.303449587630202,0.339617349327175,0.220807984822791,0.211205514098406
E01000429,0.162015477809271,0.172052876302787,0.146072974613884,0.125657105274944
E01000430,0.154662638706306,0.164153073121944,0.118111879316916,0.116889735672558
E01000431,0.166617215731664,0.185009103882437,0.129999912644434,0.126391768565425
E01000433,0.210690256254955,0.225958021289064,0.182075230893438,0.147889815297415
E01000434,0.169187290703796,0.168374553217334,0.166316657769048,0.124460366943804
E01000435,0.171189638656478,0.197389823821703,0.12739531260637,0.122086562559224
E01000436,0.320214946100085,0.338472856583861,0.154591780216303,0.22301458204188
E01000437,0.311130727754033,0.337872347484683,0.168025737731007,0.217217796982768
E01000438,0.294125010708521,0.328265648632934,0.161812497073524,0.204049236368886
E01000439,0.28519141442231,0.318251066370093,0.189370041184263,0.197360690967001
E01000440,0.319124804561383,0.337962043752457,0.163343554066829,0.221874819106162
E01000441,0.286925725256968,0.346920056794947,0.160262599363537,0.196841686729901
E01000442,0.330761726791123,0.353217120040144,0.206743709695504,0.232242860752608
E01000443,0.325137643301512,0.350476913699334,0.217879344322161,0.239521065480669
E01000444,0.253519433889924,0.266514363193003,0.0994579558833883,0.202615796505412
E01000445,0.303895105183418,0.329942747620118,0.148348069924616,0.225870825105872
E01000446,0.29903194311204,0.322286041593736,0.133139685383528,0.222645046246335
E01000447,0.350682332629734,0.370592327276325,0.262419521526956,0.263329465903028
E01000448,0.32541831733416,0.345888958016811,0.176270983330617,0.242985030660894
E01000449,0.317726118473074,0.342366464230975,0.184123632897381,0.239052202088847
E01000450,0.319616257277713,0.348556446977354,0.1835810648087,0.219635066778777
E01000451,0.344620048272611,0.363828173085683,0.212382346170274,0.237113560863251
E01000452,0.31441176218887,0.3364093235317,0.163877575375777,0.22071880757386
E01000453,0.365199784541745,0.390363970751316,0.183563690280122,0.257463388533537
E01000454,0.344842076279857,0.3739806596663,0.236820951522401,0.240960966865163
E01000455,0.318999795948508,0.338966082155903,0.194522790014027,0.229749078566619
E01000456,0.327369512568739,0.352367727556346,0.155623805648616,0.234212023776254
E01000457,0.297443816419675,0.302455604941033,0.283516273689295,0.205959442114714
E01000458,0.2639748340883,0.298250889472175,0.141864309383844,0.18558402434472
E01000459,0.288713064430529,0.31295964705625,0.226503085372222,0.200996166073718
E01000460,0.298838643256576,0.314455608082335,0.144614893716395,0.217194251728396
E01000461,0.333628163452021,0.347568125950909,0.194548481199581,0.242569676008925
E01000462,0.359098759829066,0.360733444449877,0.34325480765114,0.247143577714951
E01000463,0.333149352792956,0.351671566380055,0.179859365495626,0.236087079222786
E01000464,0.193972285789628,0.173169723563089,0.236200779075882,0.130228709625099
E01000465,0.219898704258023,0.181165706650376,0.26704430567221,0.149917587879314
E01000466,0.216926783978414,0.189390287534121,0.25122501771066,0.142728119469314
E01000467,0.201125299123704,0.176341786440537,0.247508283328417,0.114029896645897
E01000468,0.163837177469319,0.164597743108375,0.157314911577017,0.0911962946664555
E01000469,0.21754970568454,0.194300398376528,0.263051480317414,0.12714920805907
E01000470,0.223767948883895,0.208571103995977,0.238725758286825,0.14243988458822
E01000471,0.138138909540956,0.147726855148009,0.113841900699088,0.0853027202410818
E01000472,0.247230624543338,0.269944765976681,0.22437926586257,0.151306405342156
E01000473,0.193964279063437,0.187815761324687,0.200553333840067,0.122120872915993
E01000474,0.135235552582018,0.152708062723933,0.0988298277046509,0.0906262990193415
E01000475,0.195553224229138,0.206363185708453,0.166025905181816,0.128653118239341
E01000476,0.141150910994688,0.160907353738755,0.0989322283880808,0.0916955426423267
E01000477,0.129476232091345,0.155904115257491,0.0902349727349025,0.0807760967585399
E01000478,0.172957897458986,0.190492711943124,0.15002635580746,0.108380278285147
E01000479,0.176347172238719,0.183664351265637,0.128068556434292,0.115031386244536
E01000480,0.175411816831543,0.18849093012603,0.110371532280417,0.116184919600891
E01000481,0.158756712586991,0.194704159245364,0.106452724778904,0.101488607778224
E01000483,0.153993289019641,0.163405610388581,0.13967261741289,0.0976387868216798
E01000484,0.201394001937371,0.216065104538525,0.173908362511965,0.144419716251265
E01000485,0.2250049596934,0.24699666707713,0.175619108108383,0.158478248600747
E01000486,0.154704022076896,0.169646922812834,0.0758895690147193,0.103328097862089
E01000487,0.206298598802102,0.234437668272724,0.154988119043553,0.139339455349935
E01000488,0.240972553776095,0.213438911666135,0.265422882109832,0.178923083387729
E01000489,0.210809105071037,0.221513486747471,0.194173194138456,0.160820541777999
E01000490,0.282991078043358,0.299653314554497,0.26866143386232,0.219640811760084
E01000491,0.222580918592409,0.244813977662518,0.196037708597552,0.174361232628168
E01000492,0.215695415599285,0.205387966849907,0.231942177055286,0.164308473454907
E01000493,0.210149162055477,0.198047323716678,0.227287440598132,0.158764939293599
E01000494,0.247819543966418,0.254383480190384,0.241247342600873,0.193299245827884
E01000495,0.265529606144708,0.294856676296105,0.245518366216763,0.206432125103991
E01000497,0.154595615831291,0.188001505140517,0.103638327140876,0.120055538785125
E01000498,0.150875564397343,0.18561011943833,0.0704955418752645,0.114901654487584
E01000499,0.174283166787475,0.215861387178175,0.105810883686958,0.131129643610438
E01000501,0.138927755876403,0.174773890998208,0.0872798950382128,0.104931930268663
E01000502,0.15442027693229,0.183095320034886,0.106800571046181,0.113404813080749
E01000503,0.124254323503271,0.155749111805723,0.0703281415771206,0.0959390097427235
E01000504,0.154324568050249,0.189874102672984,0.10716289645677,0.117134314396
E01000505,0.127783294513315,0.158096832098419,0.0941160082126404,0.0950735949520525
E01000506,0.206737684443519,0.208960548904326,0.203547385561613,0.148951061784568
E01000507,0.137290674967518,0.138768997366543,0.132845081998033,0.100620740762969
E01000508,0.216876185276789,0.200489014172279,0.233630017230354,0.152720945046533
E01000509,0.182102474929164,0.206881495805243,0.145609540068216,0.130860379055261
E01000510,0.19226999806264,0.192281824424694,0.1799911669425,0.138708317736225
E01000511,0.22277097822309,0.233616419399134,0.210166792614648,0.160517463236029
E01000512,0.172398814293403,0.12731820678938,0.217296444625618,0.126125831341619
E01000513,0.174182343574794,0.171476193423996,0.17896428570187,0.14209244513628
E01000514,0.172848756632707,0.170671807347863,0.168922746328709,0.136555616975494
E01000515,0.220192886041135,0.209208687760098,0.235560012868609,0.16757736520937
E01000516,0.184950433662843,0.195964004325731,0.166220928536445,0.152979255851589
E01000517,0.182820192433153,0.190962299364159,0.130096988408802,0.136623813436416
E01000518,0.172657193327697,0.1697794736432,0.175931626131513,0.129447920517258
E01000519,0.176627417025104,0.166233818694841,0.191746703415697,0.127626233296056
E01000520,0.189817224750908,0.198040054900436,0.169289560281072,0.151750510553475
E01000521,0.253262091976784,0.213717248814187,0.272755032330438,0.162465752093878
E01000522,0.183988709468178,0.211336923957472,0.154869464420191,0.125207443101758
E01000523,0.192077366111374,0.183554970235425,0.194059200726018,0.125770388307338
E01000524,0.271145587424868,0.21043845528889,0.302486012191815,0.173444538663561
E01000525,0.261830565932822,0.219435737976829,0.29227263820823,0.162949336812184
E01000526,0.205334920710596,0.209134693217289,0.201976515049205,0.140687971500484
E01000527,0.17713437360505,0.195415909450822,0.163443731255963,0.119137776863781
E01000528,0.205562755360839,0.206099721200936,0.205070854978245,0.13725800451453
E01000530,0.19101630652442,0.18903628029428,0.190381572554246,0.132130198520821
